id,transaction
1389,ground beef|milk|energy bar|pancakes|honey|cereals
1390,shrimp|mineral water|extra dark chocolate|green tea
1391,mineral water|french fries
1392,milk|muffins|honey|whole weat flour|green tea
1393,butter|bacon|eggs|carrots|french fries|tomato juice|green tea
1394,shrimp|frozen vegetables|tomatoes|spaghetti|eggs|champagne|frozen smoothie
1395,shrimp|tomatoes|mineral water|chocolate
1396,mineral water|meatballs|olive oil|muffins|whole wheat rice|yogurt cake|light mayo|salt
1397,eggs|chicken|whole weat flour|strawberries|low fat yogurt
1398,burgers|eggs|french fries
1399,nonfat milk|escalope
1400,spaghetti|mineral water|extra dark chocolate|green tea|zucchini
1401,eggs|french fries
1402,frozen vegetables|spaghetti|mineral water|salmon|cake|body spray
1403,meatballs|french wine
1404,cake|french fries
1405,cider|frozen smoothie
1406,eggs|whole weat flour|eggplant|strawberries|low fat yogurt
1407,turkey|pepper|light mayo|protein bar
1408,turkey|tomatoes|low fat yogurt
1409,flax seed|cake|green tea|french fries|mushroom cream sauce|hot dogs|cottage cheese|brownies
1410,eggs|cookies
1411,turkey|mineral water|whole wheat rice|body spray|energy drink|green tea
1412,eggs|escalope
1413,eggs|honey|salt|green tea
1414,spaghetti|mineral water|french fries|pancakes
1415,tomatoes|spaghetti|mineral water|milk|energy bar|spinach|eggs|frozen smoothie
1416,shrimp|tomatoes
1417,light cream|chocolate|pancakes|yogurt cake
1418,turkey|eggs
1419,grated cheese|mineral water|eggs|extra dark chocolate|yogurt cake|mayonnaise|low fat yogurt
1420,salmon|eggs|cake
1421,frozen vegetables|spaghetti|mineral water|vegetables mix
1422,shrimp|mineral water|olive oil|eggs|cake
1423,turkey|herb & pepper|spaghetti|eggs
1424,spaghetti|mineral water|eggs|burger sauce|cooking oil|french fries|brownies
1425,whole weat flour|cereals|honey
1426,turkey|burgers|spaghetti|pancakes|ketchup|eggplant|french fries|cottage cheese|green tea
1427,grated cheese|herb & pepper|spaghetti|french wine|chicken|eggs|whole wheat rice|fresh bread
1428,burgers|fresh tuna|pickles|vegetables mix|hot dogs|cottage cheese|brownies|green tea
1429,tomatoes|french fries
1430,escalope|cookies
1431,dessert wine|mineral water|milk
1432,turkey|pepper|black tea|honey|cake|bug spray|pancakes|low fat yogurt|green tea
1433,whole wheat pasta|pepper|olive oil|whole wheat rice|rice|pasta|white wine
1434,soup|french fries
1435,burgers|mineral water|escalope
1436,pepper|mineral water|soup|milk|french wine|pancakes|chocolate|asparagus
1437,french fries|escalope
1438,chocolate|shrimp|milk|butter|black tea|eggs|cooking oil|barbecue sauce|green tea|cauliflower|toothpaste
1439,chocolate|frozen smoothie
1440,chicken|honey|whole weat flour|cereals|green tea|energy drink
1441,mineral water|french fries|cookies|shallot|low fat yogurt
1442,mineral water|pancakes|eggs|whole wheat rice|yogurt cake|green tea
1443,pepper|cider
1444,frozen vegetables|spaghetti|milk|bacon|barbecue sauce|low fat yogurt
1445,frozen vegetables|parmesan cheese|spaghetti|escalope|sparkling water
1446,red wine|gums|pet food
1447,frozen vegetables|spaghetti|mineral water|soup|green grapes|eggs|cooking oil|oatmeal
1448,eggs|champagne
1449,frozen vegetables|spaghetti
1450,grated cheese|herb & pepper|ground beef|mineral water|rice|cooking oil|oatmeal|chocolate
1451,red wine|eggs
1452,turkey|spinach
1453,burgers|herb & pepper|shrimp|whole weat flour|green tea
1454,spaghetti|escalope
1455,fresh tuna|pepper|spaghetti|whole wheat rice|cooking oil
1456,tomatoes|french fries|body spray|yogurt cake
1457,rice|burger sauce|french fries|frozen smoothie|sandwich|fresh bread
1458,tomatoes|soup|green grapes|whole weat flour
1459,grated cheese|avocado|french fries|green tea
1460,turkey|burgers|spaghetti|french wine|eggs
1461,eggs|mashed potato
1462,burgers|ham|spaghetti|soup|almonds|pancakes|eggs|cake|cereals|chocolate|french fries|low fat yogurt|green tea
1463,frozen vegetables|chicken|pancakes
1464,chocolate|red wine|spaghetti
1465,mineral water|milk
1466,chocolate|red wine|spaghetti
1467,tomatoes|cake
1468,frozen vegetables|tomatoes|mineral water|chicken|green grapes|eggs|chocolate|brownies|fresh bread|white wine
1469,pancakes|eggs
1470,ham|grated cheese|frozen vegetables|mineral water|soup|eggs|cereals|chocolate|french fries
1471,shrimp|babies food
1472,burgers|shrimp|tomatoes|ground beef|tomato sauce|spaghetti|soup|milk|black tea|cereals|green tea
1473,eggs|tea
1474,eggs|low fat yogurt
1475,ham|frozen vegetables|energy bar|whole weat flour|green tea
1476,ground beef|tomato sauce|salmon|chocolate|green tea
1477,frozen vegetables|soda|chocolate
1478,shrimp|frozen vegetables|tomatoes|whole wheat pasta|chocolate|french fries|mushroom cream sauce
1479,mineral water|energy bar|vegetables mix|green grapes
1480,cooking oil|fresh bread
1481,red wine|mineral water|muffins|pancakes|honey|cake|cooking oil|whole weat flour|french fries|frozen smoothie|mushroom cream sauce|hot dogs|sparkling water|green tea
1482,avocado|eggs|chocolate|energy drink
1483,herb & pepper|olive oil|fresh bread
1484,spaghetti|energy bar|pancakes|whole wheat rice|cake|french fries|low fat yogurt
1485,frozen vegetables|spaghetti|mineral water|barbecue sauce|chocolate
1486,chocolate|herb & pepper|shrimp|frozen vegetables|tomatoes|ground beef|spaghetti|mineral water|eggs
1487,whole wheat rice|frozen smoothie|low fat yogurt|green tea
1488,burgers|red wine|mineral water|cake|green tea
1489,red wine|mineral water|soup|eggs|pet food|tomato juice|fresh bread
1490,grated cheese|ground beef|pepper|spaghetti|milk|pancakes
1491,burgers|shrimp|frozen vegetables|tomatoes|light cream|extra dark chocolate
1492,whole weat flour|french fries|brownies
1493,cake|mint green tea
1494,spaghetti|mineral water|cake|light cream|cooking oil|eggplant|cottage cheese|pancakes
1495,ground beef|mineral water|milk|oatmeal|chocolate|french fries|escalope|yogurt cake|tomato juice
1496,olive oil|cake|eggplant|french fries|brownies|salt|fresh bread
1497,mineral water|french wine|green tea
1498,mineral water|olive oil|strong cheese|pancakes|clothes accessories|french fries|strawberries
1499,spaghetti|olive oil
1500,grated cheese|ground beef|almonds|salmon|spinach|barbecue sauce|chocolate|frozen smoothie|fresh bread|green tea
1501,tomatoes|pepper|mineral water
1502,mineral water|soup|milk|olive oil|green beans|french fries|green tea
1503,cake|french fries
1504,burgers|whole wheat rice|ham|eggplant
1505,burgers|dessert wine|strong cheese|french fries
1506,grated cheese|red wine|tomato sauce|milk|french wine|whole wheat rice|whole weat flour|french fries
1507,turkey|burgers|frozen vegetables|mineral water|nonfat milk|champagne|strawberries|low fat yogurt
1508,spaghetti|honey|cooking oil|cookies|mashed potato
1509,dessert wine|eggs|french fries
1510,turkey|burgers|french wine|french fries|green tea
1511,mineral water|soup|meatballs|energy bar|cottage cheese|brownies|shampoo
1512,turkey|chocolate|whole wheat rice|oil
1513,ground beef|chocolate|escalope
1514,chocolate|milk|olive oil
1515,cereals|chocolate|champagne|green tea
1516,whole wheat pasta|ground beef|mineral water|olive oil|green tea
1517,milk|eggs
1518,frozen vegetables|spaghetti|mineral water|frozen smoothie|cottage cheese|green tea
1519,soup|cookies|brownies|light mayo
1520,mineral water|chocolate|french wine|champagne
1521,french fries|pancakes|yogurt cake
1522,burgers|fresh tuna|shrimp|spaghetti|chocolate|french wine|chutney|pancakes|eggs|whole wheat rice|cooking oil|french fries|light mayo
1523,oil|frozen smoothie
1524,red wine|mineral water|olive oil
1525,pepper|milk|salmon
1526,grated cheese|cereals
1527,tomatoes|milk|almonds|salmon|pancakes|carrots|salad|fresh bread
1528,grated cheese|herb & pepper|ground beef|soup|almonds|french fries|cookies
1529,shrimp|tomatoes
1530,milk|cake
1531,turkey|spaghetti|milk|energy bar|french wine|eggs|eggplant|french fries|cookies|green tea
1532,turkey|fresh tuna|tomatoes|pancakes
1533,ground beef|tomato sauce|spaghetti|milk|hot dogs|brownies|green tea
1534,salt|fresh bread
1535,milk|green tea
1536,burgers|tomatoes|spaghetti|milk|barbecue sauce|frozen smoothie|green tea
1537,chocolate bread|yogurt cake
1538,whole wheat rice|cake|rice
1539,shrimp|frozen vegetables|mineral water|meatballs|energy bar|french fries|green tea
1540,chicken|muffins|honey|yogurt cake
1541,energy bar|black tea|eggs|chicken|champagne|light mayo
1542,soup|olive oil|light mayo|zucchini|green tea
1543,muffins|gluten free bar
1544,french wine|french fries
1545,protein bar|tomato juice
1546,chocolate|french fries|escalope|shampoo
1547,french fries|energy drink
1548,tomatoes|spaghetti|olive oil|oil
1549,mineral water|meatballs|milk
1550,burgers|spaghetti|avocado|green beans
1551,energy bar|eggs
1552,muffins|green grapes|hot dogs
1553,chocolate|almonds|champagne|frozen smoothie
1554,energy bar|brownies
1555,turkey|frozen vegetables|avocado|eggs|whole wheat rice|melons|zucchini
1556,burgers|shrimp|tomatoes|mineral water|soup|pancakes|cooking oil|low fat yogurt
1557,chocolate|spaghetti|mineral water|chicken|tomato juice
1558,milk|escalope|shallot|strawberries
1559,mineral water|milk|oil|chocolate|escalope|hot dogs|yogurt cake
1560,milk|chocolate
1561,mineral water|milk|french wine|eggs|chocolate
1562,mineral water|honey
1563,shrimp|light cream|rice|cooking oil|chicken|extra dark chocolate|french fries
1564,grated cheese|spaghetti|mineral water|eggplant|green tea|energy drink|light mayo
1565,butter|tomato juice|magazines|low fat yogurt
1566,herb & pepper|mineral water|salmon|whole weat flour|light mayo|salt|shampoo|candy bars
1567,mineral water|milk|eggs|chocolate
1568,turkey|shrimp|frozen vegetables|spaghetti|mineral water|toothpaste
1569,milk|eggs|cake|french fries
1570,spaghetti|milk|olive oil|low fat yogurt
1571,turkey|burgers|spaghetti|whole wheat rice|light cream|chocolate|light mayo
1572,grated cheese|tomato sauce|spaghetti|fromage blanc|body spray
1573,pancakes|energy drink
1574,shrimp|frozen vegetables|frozen smoothie
1575,cider|eggs|whole wheat rice|french fries
1576,mineral water|energy bar|chocolate|body spray|low fat yogurt
1577,mineral water|cake
1578,mineral water|cake
1579,herb & pepper|shrimp|ground beef|mineral water|eggs|cake|green tea|melons
1580,ham|herb & pepper|ground beef|chocolate|light cream|frozen smoothie|champagne|fresh bread
1581,herb & pepper|spaghetti|mineral water|eggs
1582,tomatoes|mineral water|milk
1583,spaghetti|eggs
1584,red wine|milk|eggs|chocolate bread|salt|white wine
1585,eggs|yogurt cake
1586,grated cheese|eggs|french fries
1587,grated cheese|energy bar|light cream|cooking oil|escalope
1588,frozen vegetables|whole wheat pasta|ground beef|mineral water|milk|chicken|eggs|chocolate|french fries
1589,mineral water|cereals|chocolate|fresh bread
1590,energy bar|fromage blanc
1591,tomatoes|eggs|chicken|chocolate bread|low fat yogurt
1592,tomatoes|ground beef|spaghetti|mineral water|milk
1593,turkey|burgers|ham|tomatoes|milk|eggs|chocolate|french fries|low fat yogurt
1594,burgers|tomatoes|chocolate
1595,herb & pepper|ground beef|spaghetti|olive oil
1596,pancakes|salt|tomato juice
1597,oil|cooking oil|chocolate|mushroom cream sauce|brownies
1598,ham|frozen vegetables|tomatoes|spaghetti|chocolate|cake
1599,fromage blanc|eggs|french fries
1600,burgers|grated cheese|cider|salmon|cake
1601,shrimp|soup
1602,burgers|eggs|green tea
1603,cake|toothpaste
1604,grated cheese|red wine
1605,whole wheat pasta|spaghetti|mineral water|olive oil
1606,mineral water|milk|olive oil|chicken
1607,fresh tuna|eggs
1608,yams|fromage blanc|salmon|chocolate|frozen smoothie|light mayo
1609,eggs|cookies
1610,mineral water|meatballs|pancakes
1611,burgers|grated cheese|whole wheat pasta|spaghetti|mineral water|eggs|whole wheat rice|blueberries|cooking oil|whole weat flour|hand protein bar
1612,honey|light cream|oil|chicken|green tea|chocolate|hot dogs
1613,eggs|chocolate
1614,spaghetti|french fries|escalope|green tea
1615,turkey|eggs|fresh bread
1616,turkey|eggs|bug spray|cookies|low fat yogurt
1617,turkey|chocolate|eggs|gums|champagne|green tea
1618,eggs|cake|french fries
1619,burgers|green tea|chocolate
1620,whole wheat rice|chocolate|escalope
1621,butter|cooking oil|chocolate|french fries
1622,tomatoes|milk
1623,mineral water|green tea
1624,red wine|ground beef|spaghetti|mineral water|eggs|soda|cooking oil|zucchini
1625,herb & pepper|ground beef|tomato sauce|soup|eggs|escalope
1626,mineral water|whole wheat rice|escalope
1627,red wine|shrimp|spaghetti|mineral water|soup|milk|champagne
1628,rice|frozen smoothie
1629,frozen vegetables|chocolate|whole wheat rice
1630,mineral water|chocolate
1631,eggs|french fries|energy drink
1632,almonds|eggs|cookies
1633,eggs|frozen smoothie|cottage cheese|low fat yogurt
1634,cake|frozen smoothie
1635,eggs|french fries
1636,grated cheese|herb & pepper|mineral water|flax seed|pancakes|frozen smoothie|sandwich|hot dogs|brownies
1637,spaghetti|butter|eggs|cake|chocolate|french fries
1638,pancakes|french fries
1639,fresh tuna|herb & pepper|shrimp|frozen vegetables|chicken|chocolate|low fat yogurt
1640,french fries|cookies
1641,pepper|mineral water|chocolate|nonfat milk
1642,frozen vegetables|eggs|chocolate
1643,tomatoes|mineral water|soup|olive oil|bug spray
1644,burgers|red wine|frozen vegetables|chicken|frozen smoothie
1645,red wine|ground beef|spaghetti|blueberries
1646,shrimp|frozen vegetables|tomatoes|cake|green tea|pancakes
1647,mineral water|milk|spinach|whole wheat rice|fresh bread
1648,ground beef|spaghetti
1649,burgers|grated cheese|french fries
1650,vegetables mix|nonfat milk|pancakes
1651,burgers|shrimp|spaghetti|milk|french wine|cake|green beans|french fries
1652,cider|eggs
1653,burgers|eggs|french fries
1654,tomato sauce|mineral water
1655,frozen vegetables|spaghetti
1656,turkey|ham|red wine|shrimp|mineral water|chicken|pancakes|cake|white wine
1657,pancakes|cooking oil|chocolate
1658,burgers|spaghetti
1659,shrimp|frozen vegetables|spaghetti|mineral water|milk|strong cheese
1660,tomatoes|ground beef|meatballs|salmon|eggs|champagne|frozen smoothie|low fat yogurt|mint
1661,pepper|milk|light cream|chicken|chocolate|frozen smoothie|mushroom cream sauce
1662,turkey|pancakes|eggs
1663,turkey|ground beef|pepper|flax seed|bacon|salmon|pet food
1664,mineral water|cider
1665,french fries|tomato juice|fresh bread
1666,herb & pepper|tomato sauce|spaghetti|mineral water|avocado|milk|olive oil|bacon|pancakes|whole wheat rice|whole weat flour|cereals|french fries|frozen smoothie
1667,chocolate|pancakes
1668,frozen vegetables|cereals|chocolate|french fries|escalope|champagne|tomato juice
1669,mineral water|salmon
1670,milk|cake|cookies|mushroom cream sauce
1671,tomato sauce|champagne|green tea
1672,mineral water|tea|escalope|fresh bread|magazines
1673,ham|soup|honey
1674,turkey|tomatoes|spaghetti|mineral water|chocolate|milk|frozen smoothie|green tea
1675,shrimp|mineral water|milk|hand protein bar|tomato juice
1676,cookies|light mayo
1677,chocolate|french fries|cookies|shallot|low fat yogurt
1678,milk|brownies
1679,herb & pepper|milk|cider|cooking oil|hot dogs
1680,olive oil|light mayo
1681,tomatoes|ground beef|mineral water|olive oil|fromage blanc|honey|light cream|frozen smoothie|fresh bread
1682,turkey|mineral water|eggs|cake|french fries|yogurt cake
1683,tomatoes|milk|chocolate|cookies|strawberries|fresh bread
1684,shrimp|frozen vegetables|olive oil|eggs|light mayo|low fat yogurt
1685,burgers|olive oil|honey|extra dark chocolate
1686,ground beef|pasta|green tea
1687,spaghetti|chicken|honey|oatmeal|green tea|chocolate|french fries|frozen smoothie|cookies|mushroom cream sauce|magazines
1688,chocolate|oil|magazines
1689,burgers|tomatoes|french wine|eggs|french fries
1690,mineral water|whole wheat rice|pancakes|mayonnaise|low fat yogurt
1691,spaghetti|mineral water|olive oil|strong cheese|honey|cereals|chocolate
